car	f_0.2	298.08432765889233	0.0	239.56279600404244	196.35894110685243
car	f_0.3	298.08432765889233	0.0	246.17804095092455	192.82905430592777
car	f_4.3	298.13385521974374	10.23000097866386	212.87306804073933	210.6293242445032
car	f_4.4	330.6603140971542	6.464670298368266	227.5351281774669	202.21876652015013
car	f_4.5	28.15572901073619	4.277081936346847	218.7147131986981	172.9697637107906
car	f_5.2	28.155729010736632	7.066085998285306	226.92779228966359	188.31555129604496
car	f_6.3	118.14233915201838	0.0	222.31748559966996	201.95205720416513
car	f_6.4	118.14233915201838	0.0	215.70435040248034	205.48942510522596
car	f_6.5	118.14233915201838	1.9951775739109226e-05	202.47807241205518	212.56416497047476
car	f_8.3	118.14233915201838	0.0	209.0912155262259	209.02679283461848
car	f_9.1	178.19425846723686	0.0	232.30150760275032	198.95848727180004
