car	f_1.0	298.08432765889233	0.0	239.56279595950616	196.35894113061693
car	f_1.1	298.08432765889233	1.0091509710339234e-05	246.17804058496057	192.82905450120572
car	f_2.0	298.08432765889245	0.0001434989589341146	252.7933959548476	189.29910877869756
car	f_6.0	118.14233915201865	2.6966443418387226e-05	215.7043370311971	205.48943225752916
car	f_6.1	118.14233915201838	3.881745966118465	203.02671496243238	212.27069591396958
car	f_7.0	118.14233915201838	0.0	222.31748538789086	201.95205731744585
car	f_9.0	161.42322222090388	6.6674071632369625	233.43820140623632	197.05548303899766
person	pf_0.0	54.77136810418057	1.1800984183067664	232.9191597118564	190.57554237646193
person	pf_0.1	28.15572901073638	1.108489923936276	227.27756139847148	179.47741689322436
person	pf_0.2	28.15572901073638	1.271071596771013	223.09809845051382	171.66826883688196
person	pf_0.3	28.15572901073638	1.3187657274325029	218.41641976580877	162.92075212090072
