car	f_0.2	298.08432765889233	0.0	239.56279600404244	196.35894110685243
car	f_0.3	298.0843276588926	0.8326893661823536	246.8881396647376	192.45014648053825
car	f_10.2	208.15900973104735	10.551946185491213	223.61249560359994	188.89861781554424
car	f_11.1	298.13385521974385	12.256575200856743	200.2809657472554	217.36244551357152
car	f_11.2	221.44633941548523	6.193421	230.4299008761551	203.93473840536598
car	f_11.3	208.43989372953524	5.659991446660925	237.33775379117324	214.37372148084873
car	f_11.4	208.43989372953524	4.898815874792199	242.9326232696152	224.7040178281116
car	f_3.1	37.12538600812099	0.0	230.86692217119906	194.04766068788632
car	f_4.3	28.155729010736483	0.5676558410570078	219.06734688214758	173.6286446909548
car	f_5.0	28.155729010736344	0.20268723605776773	226.6255727145664	187.7508669246685
car	f_5.1	28.155729010736483	0.44718914070846905	222.88539712222115	180.76250853483882
car	f_6.3	118.14233915201838	0.0	222.31748559966996	201.95205720416513
car	f_6.4	118.14233915201838	0.01218420196737224	215.6942272182206	205.4948399993706
car	f_6.5	118.14233915201838	0.2928915257696891	202.136686897666	212.74677217938236
car	f_8.3	118.14233915201865	0.09892668559377747	208.99986903865369	209.07565409684548
car	f_9.1	208.43989372953507	0.7349395331331936	247.260327836428	232.69463688559654
person	pf_0.1	28.12509529450771	1.2513816914387668	238.63234738037485	199.1236311937025
person	pf_0.10	28.15572901073638	1.4699493378158464	228.13211944932135	181.074122121844
person	pf_0.11	28.15572901073638	1.2658654314770827	222.74793253916832	171.0139987835209
person	pf_0.2	28.12509529450771	1.1453143117061506	238.31798226379723	199.89316099375645
person	pf_0.3	2.355541103293559	1.2169525748857994	237.8559651818479	200.6587528747005
person	pf_0.4	2.990304968509992	1.2199904691738257	239.21671477801382	199.70920363776239
person	pf_0.5	3.603317359848367	1.0120154970602986	237.76571431140133	197.79608805158236
person	pf_0.6	28.12509529450771	1.19478933577484	237.5322105484532	199.78075460737665
person	pf_0.7	50.89590664430687	1.1726222590142343	237.5269998912166	198.51776047945216
person	pf_0.8	28.125095294508192	1.0978655865034086	236.1725913947116	194.52176982979597
person	pf_0.9	28.15572901073638	1.1870256007869093	230.16238979020414	184.86759556179928
