car	1	118.37342099404752	0.0	223.22290555278212	201.71446580209945
car	13	117.95063259156207	0.0	190.1151375066527	219.3372777020379
car	14	117.95063259156251	0.0	183.48930396372555	222.85297625228574
car	17	117.95063259156235	0.0	176.86347094229546	226.3686745258248
car	19	117.9506325915622	0.0	170.23763804393462	229.8843727340627
car	2	117.95063259156207	0.0	216.61847141422558	205.27448364119817
car	20	298.32866123814597	15.076672756998134	38.600346815419485	304.1815742208126
car	21	117.95063259156235	0.0	163.61180434196973	233.40007136869673
car	24	117.95063259156235	0.0	156.98597067593448	236.91576998426632
car	26	117.95063259156207	0.0	150.36013731662746	240.43146843708448
car	27	117.95063259156207	0.0	143.73430435665034	243.9471666780163
car	29	118.17795085436018	0.0	137.10847057784554	247.46286535342193
car	30	118.53887934800953	14.092471896650197	354.24951501928285	130.45212404867226
car	33	118.32411504787382	1.8027796717374937e-05	130.49967385825533	251.01043507022518
car	34	118.32411504787402	7.219684409150407e-05	123.89684755953326	254.56927629401167
car	38	118.32411504787402	0.00019832992024772502	117.29391538954319	258.12817458109436
car	40	118.32411504787402	0.00045926966937380264	110.6907555237783	261.6871955933667
car	41	118.32411504787402	0.0009919428379631737	104.0871290910277	265.2464680794394
car	42	297.94513716811036	12.055063302016222	190.23620060670189	222.8955061678312
car	43	118.32411504787395	0.002101564215312393	97.4826087599897	268.80622236556735
car	44	118.5388793480098	13.196217632801645	301.17767281326263	159.31443025194625
car	46	118.32411504787395	0.003985367136198981	90.87646060419034	272.3668540289885
car	47	118.53887934800984	14.187052002380494	279.34313418451256	171.18880870792367
car	48	118.32411504787402	0.007077611459746206	84.26752098575052	275.92899025604197
car	49	118.32411504787402	0.012187591881786107	77.65407690826873	279.4935543304753
car	5	117.95063259156207	0.0	209.9926378930925	208.79018217988198
car	51	118.32411504787402	0.020171740667735076	71.03372438342065	283.06184197208546
car	52	118.54965512847447	11.492061966687961	256.9672566826633	183.36658607915652
car	54	298.5300920565946	0.0	240.53012453776162	199.5940528250731
car	55	118.32411504787402	0.031106077878906385	64.40354679958439	286.6354251982485
car	56	118.32411504787402	0.04678796092541307	57.7596475197449	290.2164042478343
car	57	298.5496551284746	0.0	247.1244632733469	196.0067167764782
car	7	117.95063259156235	0.0	203.36680441114655	212.30588069777292
car	9	117.95063259156251	0.0	196.74097086693047	215.82157924870467
