car	1	118.07012929152634	0.0023113343774697464	218.50914658687051	204.25947168029984
car	10	28.87170951735504	0.0	228.456439843782	191.31219971641954
car	12	282.59588243853534	6.818223924516297	226.8941589862575	203.61807505246958
car	13	117.95063259156207	0.33194320961379215	184.68749474829798	222.2172105668139
car	14	117.95063259156207	0.38429568539642595	177.7249667333483	225.91156079303533
car	15	296.85009247504837	5.55832190843219	238.42069291183887	200.5770183612462
car	17	117.95063259156207	0.3612118753256358	170.7636930083327	229.60524548709782
car	18	298.5496551284746	4.442984312136583	248.31084969587	195.3612295955685
car	19	117.95063259156224	0.3252204241854505	163.83901920959715	233.27951008753308
car	2	117.95063259156207	0.01700665373667064	211.87191539898288	207.7930286655102
car	20	28.72603298045331	0.00041611114716926184	224.83233431434206	184.74004792650467
car	21	117.95063259156224	0.4159471148813402	156.85077533897362	236.98750526814786
car	22	28.726032980453144	0.010959731546671191	221.2217757336394	178.15233544669502
car	23	298.5496551284746	3.4931602786548464	257.60813153444036	190.30277972614152
car	24	117.9506325915622	1.4723230076385825	148.8491777266748	241.23319072688605
car	25	28.72603298045331	0.1459350560100141	217.55064703602744	171.45410862231847
car	26	118.18978213972035	4.3648024598239	136.96855976846834	247.53710268922347
car	27	118.32411504787402	7.959864880705518	119.34195055640123	257.0243091074578
car	28	208.36750871577942	0.0	234.77074441325348	209.54581393588973
car	29	118.32411504787402	12.541090222702156	71.34320353519392	282.8950365597658
car	3	298.06836284330643	8.33964702979166	215.42003977817694	209.53593760046562
car	30	28.726032980453017	3.1577050678402765	212.06991403059592	161.45413426617358
car	31	208.57339101930648	0.0027444225279996395	238.34077039525735	216.15011513253467
car	32	310.6753204154985	3.5251805421809883	267.3935350151519	184.97875343343026
car	33	118.32411504787402	5.0474273947212	39.8591473352473	299.86455113234604
car	35	298.54127515199076	5.583760586293947	278.6414273701465	175.2122572837747
car	36	298.5412751519905	9.148123752267626	297.9353274453396	164.71852068271647
car	37	298.54127515199076	12.361669156206755	329.53828226612393	147.53002678505982
car	39	208.57339101930648	8.09722698013994	248.75611701462927	235.27433915115546
car	4	208.4167104024613	20.661009625641327	180.8072628397452	111.0763631818945
car	42	28.11673034518306	5.558195437029586	130.66693673109182	10.868048373822596
car	44	28.108030656706635	0.25280505577265283	126.87462341442526	3.7706653386266624
car	5	117.95063259156251	0.05986458615530259	205.19451668406418	211.3360879393922
car	7	117.95063259156207	0.14118511304206352	198.4484685958783	214.91557289473863
car	72	109.61631441894413	0.0	225.26899923066327	201.45088187499044
car	74	297.94513716811036	9.855077006861777	203.144146245305	216.0480758118564
car	75	208.4167104024613	23.52741507147734	164.49860792414287	80.9351514558162
car	9	117.95063259156224	0.24556442736076817	191.6089064729535	218.5446768382817
person	pf_1.6	30.02712423321303	1.0187367003799235	216.9324676868327	199.2128715554393
